"site_code","measurement_start_utc","measurement_end_utc","species_code","value"
"CLDP0003","2021-03-13 10:00:00","2021-03-13 11:00:00","NO2",10.0832019166222
"CLDP0003","2021-03-13 11:00:00","2021-03-13 12:00:00","NO2",9.76178713268107
"CLDP0003","2021-03-13 12:00:00","2021-03-13 13:00:00","NO2",10.1535511810257
"CLDP0003","2021-03-13 13:00:00","2021-03-13 14:00:00","NO2",10.5683198989102
"CLDP0003","2021-03-13 14:00:00","2021-03-13 15:00:00","NO2",11.8783570953429
"CLDP0003","2021-03-13 15:00:00","2021-03-13 16:00:00","NO2",13.5176692015577
"CLDP0003","2021-03-13 16:00:00","2021-03-13 17:00:00","NO2",14.4213228121299
"CLDP0003","2021-03-13 17:00:00","2021-03-13 18:00:00","NO2",12.591296371708
"CLDP0003","2021-03-13 18:00:00","2021-03-13 19:00:00","NO2",15.9606486465453
"CLDP0003","2021-03-13 19:00:00","2021-03-13 20:00:00","NO2",20.3855777676158
"CLDP0003","2021-03-13 20:00:00","2021-03-13 21:00:00","NO2",20.4923273606759
"CLDP0003","2021-03-13 21:00:00","2021-03-13 22:00:00","NO2",19.0405903335239
"CLDP0003","2021-03-13 22:00:00","2021-03-13 23:00:00","NO2",19.139374798006
"CLDP0003","2021-03-13 23:00:00","2021-03-14 00:00:00","NO2",19.3235304751752
"CLDP0003","2021-03-14 00:00:00","2021-03-14 01:00:00","NO2",17.8919074889668
"CLDP0003","2021-03-14 01:00:00","2021-03-14 02:00:00","NO2",17.7895561419021
"CLDP0003","2021-03-14 02:00:00","2021-03-14 03:00:00","NO2",16.6661830809678
"CLDP0003","2021-03-14 03:00:00","2021-03-14 04:00:00","NO2",15.3742243646656
"CLDP0003","2021-03-14 04:00:00","2021-03-14 05:00:00","NO2",16.2468920756417
"CLDP0003","2021-03-14 05:00:00","2021-03-14 06:00:00","NO2",15.6941255330237
"CLDP0003","2021-03-14 06:00:00","2021-03-14 07:00:00","NO2",17.0254473060126
"CLDP0003","2021-03-14 07:00:00","2021-03-14 08:00:00","NO2",18.0806941571873
"CLDP0003","2021-03-14 08:00:00","2021-03-14 09:00:00","NO2",16.7888007625426
"CLDP0003","2021-03-14 09:00:00","2021-03-14 10:00:00","NO2",13.4718067574407
"CLDP0003","2021-03-14 10:00:00","2021-03-14 11:00:00","NO2",9.85380945445498
"CLDP0003","2021-03-14 11:00:00","2021-03-14 12:00:00","NO2",8.27534928310233
"CLDP0003","2021-03-14 12:00:00","2021-03-14 13:00:00","NO2",9.05519040140543
"CLDP0003","2021-03-14 13:00:00","2021-03-14 14:00:00","NO2",10.8352166652497
"CLDP0003","2021-03-14 14:00:00","2021-03-14 15:00:00","NO2",12.4141672877556
"CLDP0003","2021-03-14 15:00:00","2021-03-14 16:00:00","NO2",15.7417139949093
"CLDP0003","2021-03-14 16:00:00","2021-03-14 17:00:00","NO2",17.4828845008262
"CLDP0003","2021-03-14 17:00:00","2021-03-14 18:00:00","NO2",17.5924456418166
"CLDP0003","2021-03-14 18:00:00","2021-03-14 19:00:00","NO2",17.0897808167427
"CLDP0003","2021-03-14 19:00:00","2021-03-14 20:00:00","NO2",18.7047357665472
"CLDP0003","2021-03-14 20:00:00","2021-03-14 21:00:00","NO2",19.0546205972409
"CLDP0003","2021-03-14 21:00:00","2021-03-14 22:00:00","NO2",18.421905982833
"CLDP0003","2021-03-14 22:00:00","2021-03-14 23:00:00","NO2",18.0749279487935
"CLDP0003","2021-03-14 23:00:00","2021-03-15 00:00:00","NO2",16.410679600322
"CLDP0003","2021-03-15 00:00:00","2021-03-15 01:00:00","NO2",10.6403524441661
"CLDP0003","2021-03-15 01:00:00","2021-03-15 02:00:00","NO2",6.85387981932076
"CLDP0003","2021-03-15 02:00:00","2021-03-15 03:00:00","NO2",6.43313682169139
"CLDP0003","2021-03-15 03:00:00","2021-03-15 04:00:00","NO2",7.00139723975436
"CLDP0003","2021-03-15 04:00:00","2021-03-15 05:00:00","NO2",9.12062190536136
"CLDP0003","2021-03-15 05:00:00","2021-03-15 06:00:00","NO2",10.8343475265328
"CLDP0003","2021-03-15 06:00:00","2021-03-15 07:00:00","NO2",14.551577766837
"CLDP0003","2021-03-15 07:00:00","2021-03-15 08:00:00","NO2",21.0391383439708
"CLDP0003","2021-03-15 08:00:00","2021-03-15 09:00:00","NO2",18.9311411282787
"CLDP0003","2021-03-15 09:00:00","2021-03-15 10:00:00","NO2",14.4068382033276
"CLDP0003","2021-03-15 10:00:00","2021-03-15 11:00:00","NO2",15.5256418961917
"CLDP0003","2021-03-15 11:00:00","2021-03-15 12:00:00","NO2",15.5660748739742
"CLDP0003","2021-03-15 12:00:00","2021-03-15 13:00:00","NO2",23.4357022285741
"CLDP0003","2021-03-15 13:00:00","2021-03-15 14:00:00","NO2",13.2222725297022
"CLDP0003","2021-03-15 14:00:00","2021-03-15 15:00:00","NO2",22.1005594564775
"CLDP0003","2021-03-15 15:00:00","2021-03-15 16:00:00","NO2",21.1589857864922
"CLDP0003","2021-03-15 16:00:00","2021-03-15 17:00:00","NO2",19.949110735447
"CLDP0003","2021-03-15 17:00:00","2021-03-15 18:00:00","NO2",31.4789800037662
"CLDP0003","2021-03-15 18:00:00","2021-03-15 19:00:00","NO2",54.8500416604951
"CLDP0003","2021-03-15 19:00:00","2021-03-15 20:00:00","NO2",63.2852259297243
"CLDP0003","2021-03-15 20:00:00","2021-03-15 21:00:00","NO2",51.2635001370038
"CLDP0003","2021-03-15 21:00:00","2021-03-15 22:00:00","NO2",35.4660510405792
"CLDP0003","2021-03-15 22:00:00","2021-03-15 23:00:00","NO2",25.3876938131312
"CLDP0003","2021-03-15 23:00:00","2021-03-16 00:00:00","NO2",25.5829382633335
"CLDP0003","2021-03-11 02:00:00","2021-03-11 03:00:00","PM25",14.5671909536481
"CLDP0003","2021-03-11 03:00:00","2021-03-11 04:00:00","PM25",13.2070940985948
"CLDP0003","2021-03-11 04:00:00","2021-03-11 05:00:00","PM25",15.1702096458515
"CLDP0003","2021-03-11 05:00:00","2021-03-11 06:00:00","PM25",17.8350371899684
"CLDP0003","2021-03-11 06:00:00","2021-03-11 07:00:00","PM25",17.3891775962472
"CLDP0003","2021-03-11 07:00:00","2021-03-11 08:00:00","PM25",10.6111162486196
"CLDP0003","2021-03-11 08:00:00","2021-03-11 09:00:00","PM25",12.7887891063273
"CLDP0003","2021-03-11 09:00:00","2021-03-11 10:00:00","PM25",7.62660105335315
"CLDP0003","2021-03-11 10:00:00","2021-03-11 11:00:00","PM25",6.82151902800351
"CLDP0003","2021-03-11 11:00:00","2021-03-11 12:00:00","PM25",5.46796510288951
"CLDP0003","2021-03-11 12:00:00","2021-03-11 13:00:00","PM25",5.21586160909645
"CLDP0003","2021-03-11 13:00:00","2021-03-11 14:00:00","PM25",5.50014565260311
"CLDP0003","2021-03-11 14:00:00","2021-03-11 15:00:00","PM25",5.441125691547
"CLDP0003","2021-03-11 15:00:00","2021-03-11 16:00:00","PM25",5.29537837768123
"CLDP0003","2021-03-11 16:00:00","2021-03-11 17:00:00","PM25",4.50588593443098
"CLDP0003","2021-03-11 17:00:00","2021-03-11 18:00:00","PM25",4.33606995845565
"CLDP0003","2021-03-11 18:00:00","2021-03-11 19:00:00","PM25",4.79607145397862
"CLDP0003","2021-03-11 19:00:00","2021-03-11 20:00:00","PM25",4.97560890960153
"CLDP0003","2021-03-11 20:00:00","2021-03-11 21:00:00","PM25",6.54207540613214
"CLDP0003","2021-03-11 21:00:00","2021-03-11 22:00:00","PM25",6.12259289375544
"CLDP0003","2021-03-11 22:00:00","2021-03-11 23:00:00","PM25",6.08887667737405
"CLDP0003","2021-03-11 23:00:00","2021-03-12 00:00:00","PM25",6.15764426950912
"CLDP0003","2021-03-12 00:00:00","2021-03-12 01:00:00","PM25",5.10672157635689
"CLDP0003","2021-03-12 01:00:00","2021-03-12 02:00:00","PM25",4.72450526051521
"CLDP0003","2021-03-12 02:00:00","2021-03-12 03:00:00","PM25",7.20876955723763
"CLDP0003","2021-03-12 03:00:00","2021-03-12 04:00:00","PM25",6.38731551494598
"CLDP0003","2021-03-12 04:00:00","2021-03-12 05:00:00","PM25",6.19859248456955
"CLDP0003","2021-03-12 05:00:00","2021-03-12 06:00:00","PM25",5.21466714425087
"CLDP0003","2021-03-12 06:00:00","2021-03-12 07:00:00","PM25",5.4088553842783
"CLDP0003","2021-03-12 07:00:00","2021-03-12 08:00:00","PM25",4.70580354099274
"CLDP0003","2021-03-12 08:00:00","2021-03-12 09:00:00","PM25",6.32549242405891
"CLDP0003","2021-03-12 09:00:00","2021-03-12 10:00:00","PM25",4.7971954942286
"CLDP0003","2021-03-12 10:00:00","2021-03-12 11:00:00","PM25",5.02866085987091
"CLDP0003","2021-03-12 11:00:00","2021-03-12 12:00:00","PM25",4.22676155678928
"CLDP0003","2021-03-12 12:00:00","2021-03-12 13:00:00","PM25",3.94042308080196
"CLDP0003","2021-03-12 13:00:00","2021-03-12 14:00:00","PM25",5.29910921149254
"CLDP0003","2021-03-12 14:00:00","2021-03-12 15:00:00","PM25",5.64543858566284
"CLDP0003","2021-03-12 15:00:00","2021-03-12 16:00:00","PM25",4.95878216962814
"CLDP0003","2021-03-12 16:00:00","2021-03-12 17:00:00","PM25",4.80411393990517
"CLDP0003","2021-03-12 17:00:00","2021-03-12 18:00:00","PM25",4.26896677570343
"CLDP0003","2021-03-12 18:00:00","2021-03-12 19:00:00","PM25",5.29550780000687
"CLDP0003","2021-03-12 19:00:00","2021-03-12 20:00:00","PM25",7.3244233127594
"CLDP0003","2021-03-12 20:00:00","2021-03-12 21:00:00","PM25",7.41925858588219
"CLDP0003","2021-03-12 21:00:00","2021-03-12 22:00:00","PM25",8.3570613483429
"CLDP0003","2021-03-12 22:00:00","2021-03-12 23:00:00","PM25",6.16049386909008
"CLDP0003","2021-03-12 23:00:00","2021-03-13 00:00:00","PM25",4.6432538787365
"CLDP0003","2021-03-13 00:00:00","2021-03-13 01:00:00","PM25",3.95460041592817
"CLDP0003","2021-03-13 01:00:00","2021-03-13 02:00:00","PM25",4.07783054356873
"CLDP0003","2021-03-13 02:00:00","2021-03-13 03:00:00","PM25",3.26716602538154
"CLDP0003","2021-03-13 03:00:00","2021-03-13 04:00:00","PM25",4.48615325702627
"CLDP0003","2021-03-13 04:00:00","2021-03-13 05:00:00","PM25",4.85430087432861
"CLDP0003","2021-03-13 05:00:00","2021-03-13 06:00:00","PM25",5.95764500465393
"CLDP0003","2021-03-13 06:00:00","2021-03-13 07:00:00","PM25",4.52315824469626
"CLDP0003","2021-03-13 07:00:00","2021-03-13 08:00:00","PM25",4.52757513891856
"CLDP0003","2021-03-13 08:00:00","2021-03-13 09:00:00","PM25",4.13787117252946
"CLDP0003","2021-03-13 09:00:00","2021-03-13 10:00:00","PM25",3.96031560057004
"CLDP0003","2021-03-13 10:00:00","2021-03-13 11:00:00","PM25",3.68425914494942
"CLDP0003","2021-03-13 11:00:00","2021-03-13 12:00:00","PM25",3.47831204180643
"CLDP0003","2021-03-13 12:00:00","2021-03-13 13:00:00","PM25",3.41518590522061
"CLDP0003","2021-03-13 13:00:00","2021-03-13 14:00:00","PM25",4.05506961640716
"CLDP0003","2021-03-13 14:00:00","2021-03-13 15:00:00","PM25",3.8592455211242
"CLDP0003","2021-03-13 15:00:00","2021-03-13 16:00:00","PM25",4.0405508518897
"CLDP0003","2021-03-13 16:00:00","2021-03-13 17:00:00","PM25",3.89618708935281
"CLDP0003","2021-03-13 17:00:00","2021-03-13 18:00:00","PM25",3.882238899092
"CLDP0003","2021-03-13 18:00:00","2021-03-13 19:00:00","PM25",3.98942863247395
"CLDP0003","2021-03-13 19:00:00","2021-03-13 20:00:00","PM25",5.0871722459048
"CLDP0003","2021-03-13 20:00:00","2021-03-13 21:00:00","PM25",6.00845013023615
"CLDP0003","2021-03-13 21:00:00","2021-03-13 22:00:00","PM25",5.46049768277804
"CLDP0003","2021-03-13 22:00:00","2021-03-13 23:00:00","PM25",5.05211160385311
"CLDP0003","2021-03-13 23:00:00","2021-03-14 00:00:00","PM25",5.51400803884665
"CLDP0003","2021-03-14 00:00:00","2021-03-14 01:00:00","PM25",5.76434226117815
"CLDP0003","2021-03-14 01:00:00","2021-03-14 02:00:00","PM25",5.222010603605
"CLDP0003","2021-03-14 02:00:00","2021-03-14 03:00:00","PM25",5.09786800250326
"CLDP0003","2021-03-14 03:00:00","2021-03-14 04:00:00","PM25",4.57008599369866
"CLDP0003","2021-03-14 04:00:00","2021-03-14 05:00:00","PM25",4.76517836715153
"CLDP0003","2021-03-14 05:00:00","2021-03-14 06:00:00","PM25",4.71840001152584
"CLDP0003","2021-03-14 06:00:00","2021-03-14 07:00:00","PM25",4.91766438966479
"CLDP0003","2021-03-14 07:00:00","2021-03-14 08:00:00","PM25",4.8112527189936
"CLDP0003","2021-03-14 08:00:00","2021-03-14 09:00:00","PM25",4.87954288403647
"CLDP0003","2021-03-14 09:00:00","2021-03-14 10:00:00","PM25",4.78363939361572
"CLDP0003","2021-03-14 10:00:00","2021-03-14 11:00:00","PM25",4.72601385410854
"CLDP0003","2021-03-14 11:00:00","2021-03-14 12:00:00","PM25",4.31151429339818
"CLDP0003","2021-03-14 12:00:00","2021-03-14 13:00:00","PM25",4.54192509317398
"CLDP0003","2021-03-14 13:00:00","2021-03-14 14:00:00","PM25",4.74218031087603
"CLDP0003","2021-03-14 14:00:00","2021-03-14 15:00:00","PM25",4.86697476872035
"CLDP0003","2021-03-14 15:00:00","2021-03-14 16:00:00","PM25",4.75036780836923
"CLDP0003","2021-03-14 16:00:00","2021-03-14 17:00:00","PM25",5.30215175289426
"CLDP0003","2021-03-14 17:00:00","2021-03-14 18:00:00","PM25",6.72247545318604
"CLDP0003","2021-03-14 18:00:00","2021-03-14 19:00:00","PM25",6.74938677259173
"CLDP0003","2021-03-14 19:00:00","2021-03-14 20:00:00","PM25",6.42479328896659
"CLDP0003","2021-03-14 20:00:00","2021-03-14 21:00:00","PM25",6.88037402973175
"CLDP0003","2021-03-14 21:00:00","2021-03-14 22:00:00","PM25",7.83372424468994
"CLDP0003","2021-03-14 22:00:00","2021-03-14 23:00:00","PM25",8.80132143581935
"CLDP0003","2021-03-14 23:00:00","2021-03-15 00:00:00","PM25",8.78457155151367
"CLDP0003","2021-03-15 00:00:00","2021-03-15 01:00:00","PM25",7.33538900004327
"CLDP0003","2021-03-15 01:00:00","2021-03-15 02:00:00","PM25",6.39073969548941
"CLDP0003","2021-03-15 02:00:00","2021-03-15 03:00:00","PM25",6.5877716165781
"CLDP0003","2021-03-15 03:00:00","2021-03-15 04:00:00","PM25",7.54228201021254
"CLDP0003","2021-03-15 04:00:00","2021-03-15 05:00:00","PM25",8.1211466165781
"CLDP0003","2021-03-15 05:00:00","2021-03-15 06:00:00","PM25",8.28329849086702
"CLDP0003","2021-03-15 06:00:00","2021-03-15 07:00:00","PM25",8.99395258152485
"CLDP0003","2021-03-15 07:00:00","2021-03-15 08:00:00","PM25",10.3266196617484
"CLDP0003","2021-03-15 08:00:00","2021-03-15 09:00:00","PM25",10.6496057198048
"CLDP0003","2021-03-15 09:00:00","2021-03-15 10:00:00","PM25",9.65582586169243
"CLDP0003","2021-03-15 10:00:00","2021-03-15 11:00:00","PM25",8.82408663845062
"CLDP0003","2021-03-15 11:00:00","2021-03-15 12:00:00","PM25",4.60402891333401
"CLDP0003","2021-03-15 12:00:00","2021-03-15 13:00:00","PM25",5.69064669796079
"CLDP0003","2021-03-15 13:00:00","2021-03-15 14:00:00","PM25",6.11774520480633
"CLDP0003","2021-03-15 14:00:00","2021-03-15 15:00:00","PM25",7.50859511128068
"CLDP0003","2021-03-15 15:00:00","2021-03-15 16:00:00","PM25",7.54818257385492
"CLDP0003","2021-03-15 16:00:00","2021-03-15 17:00:00","PM25",7.42409139756858
"CLDP0003","2021-03-15 17:00:00","2021-03-15 18:00:00","PM25",8.9442651809454
"CLDP0003","2021-03-15 18:00:00","2021-03-15 19:00:00","PM25",19.006855825901
"CLDP0003","2021-03-15 19:00:00","2021-03-15 20:00:00","PM25",21.6309680740833
"CLDP0003","2021-03-15 20:00:00","2021-03-15 21:00:00","PM25",16.903093264401
"CLDP0003","2021-03-15 21:00:00","2021-03-15 22:00:00","PM25",10.1702910095453
"CLDP0003","2021-03-15 22:00:00","2021-03-15 23:00:00","PM25",9.03727798914909
"CLDP0003","2021-03-15 23:00:00","2021-03-16 00:00:00","PM25",9.48428980407119
"CLDP0004","2021-03-08 00:00:00","2021-03-08 01:00:00","NO2",54.2100065191466
"CLDP0004","2021-03-08 01:00:00","2021-03-08 02:00:00","NO2",51.4327949712038
"CLDP0004","2021-03-08 02:00:00","2021-03-08 03:00:00","NO2",46.156740415075
"CLDP0004","2021-03-08 03:00:00","2021-03-08 04:00:00","NO2",42.9103361406581
"CLDP0004","2021-03-08 04:00:00","2021-03-08 05:00:00","NO2",42.9967256074548
"CLDP0004","2021-03-08 05:00:00","2021-03-08 06:00:00","NO2",48.123215537035
"CLDP0004","2021-03-08 06:00:00","2021-03-08 07:00:00","NO2",49.2631267835173
"CLDP0004","2021-03-08 07:00:00","2021-03-08 08:00:00","NO2",50.9488279960925
"CLDP0004","2021-03-08 08:00:00","2021-03-08 09:00:00","NO2",50.0121721508418
"CLDP0004","2021-03-08 09:00:00","2021-03-08 10:00:00","NO2",42.9301535934682
"CLDP0004","2021-03-08 10:00:00","2021-03-08 11:00:00","NO2",43.6292039070234
"CLDP0004","2021-03-08 11:00:00","2021-03-08 12:00:00","NO2",38.5712212320166
"CLDP0004","2021-03-08 12:00:00","2021-03-08 13:00:00","NO2",37.3972398015388
"CLDP0004","2021-03-08 13:00:00","2021-03-08 14:00:00","NO2",35.6519593938259
"CLDP0004","2021-03-08 14:00:00","2021-03-08 15:00:00","NO2",31.6786665080975
"CLDP0004","2021-03-08 15:00:00","2021-03-08 16:00:00","NO2",32.3370080659018
"CLDP0004","2021-03-08 16:00:00","2021-03-08 17:00:00","NO2",29.3209045559255
"CLDP0004","2021-03-08 17:00:00","2021-03-08 18:00:00","NO2",35.8527187487749
"CLDP0004","2021-03-08 18:00:00","2021-03-08 19:00:00","NO2",47.5623731604116
"CLDP0004","2021-03-08 19:00:00","2021-03-08 20:00:00","NO2",51.8795238050878
"CLDP0004","2021-03-08 20:00:00","2021-03-08 21:00:00","NO2",59.8734671415387
"CLDP0004","2021-03-08 21:00:00","2021-03-08 22:00:00","NO2",65.4769356075432
"CLDP0004","2021-03-08 22:00:00","2021-03-08 23:00:00","NO2",64.4074634668691
"CLDP0004","2021-03-08 23:00:00","2021-03-09 00:00:00","NO2",61.0046549740144
"CLDP0004","2021-03-09 00:00:00","2021-03-09 01:00:00","NO2",55.9276374250659
"CLDP0004","2021-03-09 01:00:00","2021-03-09 02:00:00","NO2",50.6982096373519
"CLDP0004","2021-03-09 02:00:00","2021-03-09 03:00:00","NO2",40.5488121813332
"CLDP0004","2021-03-09 03:00:00","2021-03-09 04:00:00","NO2",38.7191060067168
"CLDP0004","2021-03-09 04:00:00","2021-03-09 05:00:00","NO2",38.6350777325386
"CLDP0004","2021-03-09 05:00:00","2021-03-09 06:00:00","NO2",42.751903213527
"CLDP0004","2021-03-09 06:00:00","2021-03-09 07:00:00","NO2",50.486479325528
"CLDP0004","2021-03-09 07:00:00","2021-03-09 08:00:00","NO2",50.7844331634669
"CLDP0004","2021-03-09 08:00:00","2021-03-09 09:00:00","NO2",47.0493201885407
"CLDP0004","2021-03-09 09:00:00","2021-03-09 10:00:00","NO2",43.3505754968888
"CLDP0004","2021-03-09 10:00:00","2021-03-09 11:00:00","NO2",37.0494453829338
"CLDP0004","2021-03-09 11:00:00","2021-03-09 12:00:00","NO2",31.6272200787238
"CLDP0004","2021-03-09 12:00:00","2021-03-09 13:00:00","NO2",28.8758422388082
"CLDP0004","2021-03-09 13:00:00","2021-03-09 14:00:00","NO2",28.1752053144088
"CLDP0004","2021-03-09 14:00:00","2021-03-09 15:00:00","NO2",27.6913195386492
"CLDP0004","2021-03-09 15:00:00","2021-03-09 16:00:00","NO2",25.8422818475208
"CLDP0004","2021-03-09 16:00:00","2021-03-09 17:00:00","NO2",27.9488797634969
"CLDP0004","2021-03-09 17:00:00","2021-03-09 18:00:00","NO2",33.3137490857969
"CLDP0004","2021-03-09 18:00:00","2021-03-09 19:00:00","NO2",39.7408425082677
"CLDP0004","2021-03-09 19:00:00","2021-03-09 20:00:00","NO2",37.2745813198582
"CLDP0004","2021-03-09 20:00:00","2021-03-09 21:00:00","NO2",32.4526466688305
"CLDP0004","2021-03-09 21:00:00","2021-03-09 22:00:00","NO2",23.8602853334115
"CLDP0004","2021-03-09 22:00:00","2021-03-09 23:00:00","NO2",16.6707365222498
"CLDP0004","2021-03-09 23:00:00","2021-03-10 00:00:00","NO2",14.2636130482788
"CLDP0004","2021-03-10 00:00:00","2021-03-10 01:00:00","NO2",10.3094310228571
"CLDP0004","2021-03-10 01:00:00","2021-03-10 02:00:00","NO2",10.0719951358084
"CLDP0004","2021-03-10 02:00:00","2021-03-10 03:00:00","NO2",9.66556094365969
"CLDP0004","2021-03-10 03:00:00","2021-03-10 04:00:00","NO2",8.00295016052181
"CLDP0004","2021-03-10 04:00:00","2021-03-10 05:00:00","NO2",6.96299369423054
"CLDP0004","2021-03-10 05:00:00","2021-03-10 06:00:00","NO2",8.45600515793704
"CLDP0004","2021-03-10 06:00:00","2021-03-10 07:00:00","NO2",12.3892733919981
"CLDP0004","2021-03-10 07:00:00","2021-03-10 08:00:00","NO2",14.626535217817
"CLDP0004","2021-03-10 08:00:00","2021-03-10 09:00:00","NO2",15.1294593455187
"CLDP0004","2021-03-10 09:00:00","2021-03-10 10:00:00","NO2",14.1493049278162
"CLDP0004","2021-03-10 10:00:00","2021-03-10 11:00:00","NO2",13.3832051395275
"CLDP0004","2021-03-10 11:00:00","2021-03-10 12:00:00","NO2",12.7745988676944
"CLDP0004","2021-03-10 12:00:00","2021-03-10 13:00:00","NO2",12.754247222887
"CLDP0004","2021-03-10 13:00:00","2021-03-10 14:00:00","NO2",12.3097166416729
"CLDP0004","2021-03-10 14:00:00","2021-03-10 15:00:00","NO2",11.7929714508811
"CLDP0004","2021-03-10 15:00:00","2021-03-10 16:00:00","NO2",12.9783844327654
"CLDP0004","2021-03-10 16:00:00","2021-03-10 17:00:00","NO2",10.6735623335509
"CLDP0004","2021-03-10 17:00:00","2021-03-10 18:00:00","NO2",10.5339801927859
"CLDP0004","2021-03-10 18:00:00","2021-03-10 19:00:00","NO2",10.1986246305418
"CLDP0004","2021-03-10 19:00:00","2021-03-10 20:00:00","NO2",8.79429685482113
"CLDP0004","2021-03-10 20:00:00","2021-03-10 21:00:00","NO2",8.70498278231337
"CLDP0004","2021-03-10 21:00:00","2021-03-10 22:00:00","NO2",10.4414474765633
"CLDP0004","2021-03-10 22:00:00","2021-03-10 23:00:00","NO2",11.594458883238
"CLDP0004","2021-03-10 23:00:00","2021-03-11 00:00:00","NO2",9.56529309212015
"CLDP0004","2021-03-11 00:00:00","2021-03-11 01:00:00","NO2",7.94979500982053
"CLDP0004","2021-03-11 01:00:00","2021-03-11 02:00:00","NO2",6.48862744959097
"CLDP0004","2021-03-11 02:00:00","2021-03-11 03:00:00","NO2",5.06001252343254
"CLDP0004","2021-03-11 03:00:00","2021-03-11 04:00:00","NO2",4.51487919697316
"CLDP0004","2021-03-11 04:00:00","2021-03-11 05:00:00","NO2",5.21311790973315
"CLDP0004","2021-03-11 05:00:00","2021-03-11 06:00:00","NO2",7.06587663452811
"CLDP0004","2021-03-11 06:00:00","2021-03-11 07:00:00","NO2",8.47097639012573
"CLDP0004","2021-03-11 07:00:00","2021-03-11 08:00:00","NO2",10.67041934242
"CLDP0004","2021-03-11 08:00:00","2021-03-11 09:00:00","NO2",11.4257859060201
"CLDP0004","2021-03-11 09:00:00","2021-03-11 10:00:00","NO2",11.5461221781128
"CLDP0004","2021-03-11 10:00:00","2021-03-11 11:00:00","NO2",10.7339339646846
"CLDP0004","2021-03-11 11:00:00","2021-03-11 12:00:00","NO2",11.3355194503222
